tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;name;negativereason_gold;text;tweet_created;tweet_location;user_timezone
570221471844278273;negative;1.0;Late Flight;0.3358;American;Dumas2TTG;;“@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset;2015-02-24 05:59:27 -0800;;Arizona
570220301465681921;positive;1.0;;;American;barrysterling;;@AmericanAir made it!  Thanks AA!;2015-02-24 05:54:48 -0800;Texas;Central Time (US & Canada)
570220267462529024;negative;1.0;Bad Flight;0.6895;American;beantownmatty;;@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci;2015-02-24 05:54:40 -0800;iPhone: 37.621227,-122.386002;Eastern Time (US & Canada)
570220208037584896;positive;1.0;;;American;THE_amandajean;;@AmericanAir why thank you!! Yayayay!!;2015-02-24 05:54:26 -0800;the one and only TEXAS!!!!;Mountain Time (US & Canada)
570220154363232256;negative;1.0;Customer Service Issue;1.0;American;mirandaash;;@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated;2015-02-24 05:54:13 -0800;Surrey, UK;London
570220053142097920;neutral;0.6773;;0.0;American;oobunillaoo;;@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.;2015-02-24 05:53:49 -0800;usa::fr::uk;London
570219969717219328;positive;0.6864;;;American;dwjudson;;@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.;2015-02-24 05:53:29 -0800;Toronto, Ontario, Canada;Eastern Time (US & Canada)
570219877006503936;neutral;1.0;;;American;oobunillaoo;;@AmericanAir flight BA1551 departing tomorrow (wednesday) - not Cancelled Flightled but how can anyone make it to the airport in this weather?;2015-02-24 05:53:07 -0800;usa::fr::uk;London
570219815941615616;neutral;1.0;;;American;RockUrHumanity;;@AmericanAir @USAirways She's on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach. Nothing earlier?;2015-02-24 05:52:52 -0800;East Coast/New England;Eastern Time (US & Canada)
570219379696148480;negative;1.0;Can't Tell;0.6495;American;Dumas2TTG;;@AmericanAir @USAirways #Boo! Wack ass terminal 6 @flyLAXairport. No food. No lounge. No Bueno!! Never again!!!;2015-02-24 05:51:08 -0800;;Arizona
570218829546024960;neutral;1.0;;;American;THE_amandajean;;@AmericanAir it's flight 5348;2015-02-24 05:48:57 -0800;the one and only TEXAS!!!!;Mountain Time (US & Canada)
570218794414673921;negative;1.0;Customer Service Issue;0.6503;American;mirandaash;;@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!;2015-02-24 05:48:49 -0800;Surrey, UK;London
570218532060835840;negative;0.6865;Customer Service Issue;0.6865;American;ELLLORRAC;;@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.;2015-02-24 05:47:46 -0800;;Central Time (US & Canada)
570218269111664640;neutral;0.6752;;0.0;American;oobunillaoo;;"@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!";2015-02-24 05:46:44 -0800;usa::fr::uk;London
570216815105847296;neutral;0.6646;;0.0;American;oobunillaoo;;@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.;2015-02-24 05:40:57 -0800;usa::fr::uk;London
570216606057541632;negative;1.0;Customer Service Issue;0.6591;American;mirandaash;;@AmericanAir I’m still waiting - this has been going on far too long. Is there someone I can speak to?;2015-02-24 05:40:07 -0800;Surrey, UK;London
570216406119157761;positive;1.0;;;American;LisaMitchL;;@AmericanAir mission accomplished today, Thank you!;2015-02-24 05:39:19 -0800;Indianapolis;Eastern Time (US & Canada)
570215343530102784;neutral;0.6528;;0.0;American;unBRokEn_faith;;@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?;2015-02-24 05:35:06 -0800;;Eastern Time (US & Canada)
570213186139525120;negative;1.0;Flight Attendant Complaints;0.6722;American;msolor;;@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.;2015-02-24 05:26:32 -0800;Newark NJ;Quito
570212842206580736;negative;1.0;Lost Luggage;1.0;American;caprisuncerys;;@AmericanAir I lost my (basket) ballbag on your plane;2015-02-24 05:25:10 -0800;Middle earth;Casablanca
570212118059995136;positive;1.0;;;American;aprilteybrown;;@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.;2015-02-24 05:22:17 -0800;Washington, D.C.;Eastern Time (US & Canada)
570212050548461568;negative;0.6418;Can't Tell;0.34;American;dwjudson;;@AmericanAir She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.;2015-02-24 05:22:01 -0800;Toronto, Ontario, Canada;Eastern Time (US & Canada)
570210392539934721;negative;1.0;Flight Attendant Complaints;1.0;American;dwjudson;;@AmericanAir She was at gate on time though, they made her cry, and made a scene for 10 mins instead of boarding her. Plane still outside.;2015-02-24 05:15:26 -0800;Toronto, Ontario, Canada;Eastern Time (US & Canada)
570209266264449026;negative;1.0;Can't Tell;0.6431;American;dwjudson;;"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".";2015-02-24 05:10:57 -0800;Toronto, Ontario, Canada;Eastern Time (US & Canada)
570208992439312384;negative;1.0;Late Flight;0.6685;American;DonnyrMartin;;@AmericanAir yes starting w/ flight 1278, getting me home more than 48 hours Late Flightr. record locator BSUXLU;2015-02-24 05:09:52 -0800;Waco, TX;Central Time (US & Canada)
570208909522182146;negative;1.0;Flight Attendant Complaints;1.0;American;dwjudson;;"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""...";2015-02-24 05:09:32 -0800;Toronto, Ontario, Canada;Eastern Time (US & Canada)
570206562855329793;positive;1.0;;;American;vicmeister;;@AmericanAir fantastic thanks! Will try and tweet a photo of the view :);2015-02-24 05:00:13 -0800;Glasgow via Cork;Dublin
570205917024628736;positive;1.0;;;American;barrysterling;;@AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!;2015-02-24 04:57:39 -0800;Texas;Central Time (US & Canada)
570205132094349312;positive;1.0;;;American;RobinaBennett;;@AmericanAir Thanks, have emailed them. How long should I expect for a response?;2015-02-24 04:54:32 -0800;;Amsterdam
570204930520190978;neutral;0.6755;;0.0;American;lindsey_kolb;;"@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. ??";2015-02-24 04:53:43 -0800;Missouri State University;Central Time (US & Canada)
570204435663581184;positive;0.6438;;;American;barrysterling;;@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!;2015-02-24 04:51:46 -0800;Texas;Central Time (US & Canada)
570202730293100544;negative;1.0;Customer Service Issue;0.6606;American;JigsawLounge;;@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform.;2015-02-24 04:44:59 -0800;SR2;London
570202204281425920;neutral;0.6667;;0.0;American;ToxicLayge;;@AmericanAir  Yes I do bit you don't follow me so I can't DM you;2015-02-24 04:42:54 -0800;;London
570202173172281344;negative;1.0;Flight Attendant Complaints;1.0;American;joylauren3;;@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.;2015-02-24 04:42:46 -0800;St. Louis, MO;Hawaii
570202160564203520;negative;1.0;Flight Attendant Complaints;0.6699;American;jash01;;@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that;2015-02-24 04:42:43 -0800;san francisco;Tehran
570202097041305600;negative;1.0;Cancelled Flight;1.0;American;Marci_DZ;;@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.;2015-02-24 04:42:28 -0800;;Eastern Time (US & Canada)
570201740496257024;negative;1.0;Can't Tell;0.3539;American;alinaxkristin;;@AmericanAir 140 characters aren't enough to describe how inconsiderate your employees are;2015-02-24 04:41:03 -0800;Miami;Quito
570201347414462464;neutral;1.0;;;American;vicmeister;;@AmericanAir was hoping for 8A if possible, for some frozen views along the way!;2015-02-24 04:39:29 -0800;Glasgow via Cork;Dublin
570199267668676609;negative;1.0;Late Flight;1.0;American;TameaA;;@AmericanAir Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401;2015-02-24 04:31:13 -0800;Los Angeles;Pacific Time (US & Canada)
570198744907567106;positive;1.0;;;American;vickky1319;;@AmericanAir Thank you.;2015-02-24 04:29:09 -0800;Somewhere In The World...;Eastern Time (US & Canada)
570197779290697728;neutral;0.7118;;0.0;American;ToxicLayge;;@AmericanAir. Had my flight changed from US Airways to you, now I can't get two seats together. Can you help?;2015-02-24 04:25:19 -0800;;London
570197193254170624;negative;1.0;Flight Booking Problems;0.7;American;jhamby1;;@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people;2015-02-24 04:22:59 -0800;Winston-Salem, NC;Eastern Time (US & Canada)
570196895383080960;negative;1.0;Flight Booking Problems;1.0;American;vicmeister;;@AmericanAir having trouble Flight Booking Problems a seat on US84 11 March, operated by AA. Neither airline's website will allow seat selection?;2015-02-24 04:21:48 -0800;Glasgow via Cork;Dublin
570196007243395073;negative;1.0;Customer Service Issue;1.0;American;jhamby1;;@AmericanAir thank you for the robotic and non helpful assistance.;2015-02-24 04:18:16 -0800;Winston-Salem, NC;Eastern Time (US & Canada)
570195799256072193;negative;0.6512;Can't Tell;0.6512;American;perelmuterm;;@AmericanAir I fly weekly with you and haven't seen one;2015-02-24 04:17:26 -0800;Miami;Eastern Time (US & Canada)
570195668850995200;negative;1.0;Bad Flight;0.6687;American;perelmuterm;;@AmericanAir I would love to say the same but it's not so much. 5hs flight, no internet, no personal A/C, 20yr old plane. #NoFunAtAll;2015-02-24 04:16:55 -0800;Miami;Eastern Time (US & Canada)
570195492006707200;negative;1.0;Customer Service Issue;1.0;American;jhamby1;;"@AmericanAir Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?";2015-02-24 04:16:13 -0800;Winston-Salem, NC;Eastern Time (US & Canada)
570195089869447168;neutral;0.6827;;0.0;American;NJupdates247;;Thanks, @chasefoster. Was just about to book a flight to UK using @AmericanAir, but after reading this exchange, there's no way. I've sent;2015-02-24 04:14:37 -0800;Metropolis;Eastern Time (US & Canada)
570194709261488129;neutral;0.7175;;0.0;American;NJupdates247;;@AmericanAir Amazing to watch @chasefoster (who travels with celebs all over the world) show the youth of America who *not* to fly with.;2015-02-24 04:13:07 -0800;Metropolis;Eastern Time (US & Canada)
570193870769811456;negative;0.7;Customer Service Issue;0.7;American;ianbeyer;;@AmericanAir Requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction.;2015-02-24 04:09:47 -0800;Wichita, Kansas;Central Time (US & Canada)
570193307139239936;negative;1.0;Customer Service Issue;1.0;American;ianbeyer;;@AmericanAir That’s a rather clunky process. Whoever designed that clearly doesn’t understand e-mail 101.;2015-02-24 04:07:32 -0800;Wichita, Kansas;Central Time (US & Canada)
570192886689628160;positive;1.0;;;American;rkflyga;;@AmericanAir thanks! Flight 2160 today. Great crew!;2015-02-24 04:05:52 -0800;KFDK;Eastern Time (US & Canada)
570192751830171648;neutral;0.701;;0.0;American;ianbeyer;;"@AmericanAir ""Thank you for contacting American. The email address you have written to is an unmonitored account”";2015-02-24 04:05:20 -0800;Wichita, Kansas;Central Time (US & Canada)
570192546367975424;negative;1.0;Customer Service Issue;1.0;American;ianbeyer;;@AmericanAir Your customer relations dept has one-way e-mail. How is not allowing responses helpful?;2015-02-24 04:04:31 -0800;Wichita, Kansas;Central Time (US & Canada)
570191763731841024;positive;0.6593;;;American;rkflyga;;@AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe;2015-02-24 04:01:24 -0800;KFDK;Eastern Time (US & Canada)
570191286667513856;negative;1.0;Can't Tell;0.6148;American;perelmuterm;;"@AmericanAir there's a lot of talks and no doing. 
MIA-SFO on a 20+ year old plane #nonewplanes #old #shame http://t.co/TwETPXUpPN";2015-02-24 03:59:31 -0800;Miami;Eastern Time (US & Canada)
570188794730848256;neutral;0.6858;;;American;iSmellNothing;;@AmericanAir Thank you for the info! Changes need to be made over the phone, correct? Is there any way an AA agent can call me directly?;2015-02-24 03:49:36 -0800;Boston;Eastern Time (US & Canada)
570188405541175297;negative;1.0;Customer Service Issue;1.0;American;diegolrz;;@AmericanAir are you a bot? Haha always same lies from you!;2015-02-24 03:48:04 -0800;Dallas, TX;Central Time (US & Canada)
570188097305976832;negative;0.6942;Bad Flight;0.6942;American;wbarkema;;@AmericanAir fortunately the window seat was a no-show. Able to scoot over and create space.;2015-02-24 03:46:50 -0800;;Central Time (US & Canada)
570187686213918721;negative;1.0;Late Flight;0.6914;American;diegolrz;;@AmericanAir so great AA1103 sitting for an hour first technical problems now what?;2015-02-24 03:45:12 -0800;Dallas, TX;Central Time (US & Canada)
570186533258416133;negative;1.0;Bad Flight;0.3496;American;wbarkema;;@AmericanAir too Late Flight now. Boarded, exit rows taken. Could not have gotten worse. Guy next 2 me should've bought 2 seats. #miserablemorning;2015-02-24 03:40:37 -0800;;Central Time (US & Canada)
570185364746461184;negative;1.0;Customer Service Issue;0.3443;American;CampOwl;;@AmericanAir re-staff and commence new policies because your industry is so embarrassed by you.;2015-02-24 03:35:59 -0800;Mitten;Guam
570184083692658688;negative;1.0;Can't Tell;1.0;American;wbarkema;;@AmericanAir 3 months of straight travel ahead. Time to find new airline.;2015-02-24 03:30:53 -0800;;Central Time (US & Canada)
570183052401508352;neutral;1.0;;;American;wbarkema;;@AmericanAir that's what is on my ticket and my confirmation email. Anything else?;2015-02-24 03:26:47 -0800;;Central Time (US & Canada)
570182283665088512;neutral;1.0;;;American;wbarkema;;@AmericanAir try this. DPDFPP;2015-02-24 03:23:44 -0800;;Central Time (US & Canada)
570181077861474304;neutral;1.0;;;American;wbarkema;;@AmericanAir record number is BPDFPP.;2015-02-24 03:18:57 -0800;;Central Time (US & Canada)
570180703746461696;negative;1.0;Customer Service Issue;0.6804;American;sirmunchie;;@AmericanAir You should be apologizing for your rude sales reps and failure to offer anything other than trite, condescending platitudes....;2015-02-24 03:17:27 -0800;eating curly fries w/ the wife;Eastern Time (US & Canada)
570179813845147648;negative;1.0;Customer Service Issue;0.675;American;SamuelMondo;;@AmericanAir is non existent and I will take this as far as needed.Why hide behind a corporate logo? Provide a number #tcf #useless #amateur;2015-02-24 03:13:55 -0800;Manchester;London
570179562174328832;negative;1.0;Customer Service Issue;0.6761;American;SamuelMondo;;@AmericanAir LAX-OGG-LAX using hard earned miles and was given lousy service, faulty seats on both legs and damaged bag. Your customer care;2015-02-24 03:12:55 -0800;Manchester;London
570179344833708033;negative;1.0;Cancelled Flight;1.0;American;wbarkema;;@AmericanAir you Cancelled Flight both flights yesterday and rebook me in middle seat. Not acceptable. Upgrade to emergency row would help. #nothappy;2015-02-24 03:12:03 -0800;;Central Time (US & Canada)
570179236633432065;negative;1.0;Bad Flight;0.6837;American;SamuelMondo;;@AmericanAir is it right to provide faulty seats on flights plus damage a $350 bag and not replace and shrug the damage off? Flights from...;2015-02-24 03:11:38 -0800;Manchester;London
570178966725767168;negative;1.0;Customer Service Issue;0.6194;American;SamuelMondo;;@AmericanAir it isn't good enough. You need to provide a phone number. Other partners do. Should be investigated by @IATA @TheFAAOnline;2015-02-24 03:10:33 -0800;Manchester;London
570178443167571968;neutral;0.3834;;0.0;American;JayFranceschi;;Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”;2015-02-24 03:08:28 -0800;;Quito
570177752973885440;neutral;1.0;;;American;Cecilia_stories;;"@AmericanAir Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0";2015-02-24 03:05:44 -0800;Luxembourg;Paris
570177745759678466;neutral;1.0;;;American;chasefoster;;@AmericanAir Ps, I was right.;2015-02-24 03:05:42 -0800;Nashville/Space;Central Time (US & Canada)
570177331358076929;negative;1.0;Customer Service Issue;1.0;American;SamuelMondo;;@AmericanAir what's the point? So I can wait for another 6 weeks. U r one of the only airlines that refuses to handle complaints by phone;2015-02-24 03:04:03 -0800;Manchester;London
570177012360462336;negative;1.0;longlines;0.3611;American;JayFranceschi;;@AmericanAir machines are broken, lines are out the door for self service, cust. Support, and bag check in.;2015-02-24 03:02:47 -0800;;Quito
570176385534300160;negative;0.6989;Customer Service Issue;0.6989;American;sirmunchie;;@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.;2015-02-24 03:00:18 -0800;eating curly fries w/ the wife;Eastern Time (US & Canada)
570176104541122561;negative;1.0;Flight Attendant Complaints;1.0;American;SouthSeth;;@AmericanAir merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. #AttitudeIssues;2015-02-24 02:59:11 -0800;Crestwood;Eastern Time (US & Canada)
570175988648316929;neutral;1.0;;;American;chasefoster;;@AmericanAir You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here.;2015-02-24 02:58:43 -0800;Nashville/Space;Central Time (US & Canada)
570175764643094528;negative;1.0;longlines;1.0;American;JayFranceschi;;"@AmericanAir needs to get their shit together. 2 counter people &amp; a massive line. People need to catch their flights! http://t.co/4MQFMxeBXt";2015-02-24 02:57:50 -0800;;Quito
570175461298475008;negative;0.6753;Customer Service Issue;0.3494;American;AnnaIntheCity;;@AmericanAir I know your policy. Just asking for a little kindness due to extenuating circumstances.;2015-02-24 02:56:37 -0800;Northern Virginia;Eastern Time (US & Canada)
570174794425098241;neutral;1.0;;;American;chasefoster;;@AmericanAir Of course you are because that's your companies job! You guys failed at it in the first place. Upgrade me and then we'll talk.;2015-02-24 02:53:58 -0800;Nashville/Space;Central Time (US & Canada)
570174284284497920;negative;1.0;Lost Luggage;0.3806;American;sannimaarit;;"@AmericanAir @Delta Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead.";2015-02-24 02:51:57 -0800;Finn between Detroit & Toledo;Helsinki
570172549910409217;negative;1.0;Late Flight;1.0;American;chasefoster;;.@AmericanAir (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.;2015-02-24 02:45:03 -0800;Nashville/Space;Central Time (US & Canada)
570172301163008000;neutral;1.0;;;American;DontenPhoto;;@AmericanAir Flight 1679 (N76200) prepares for flight at @FlyTPA before departing for @fly2ohare http://t.co/XbKvcraOKn;2015-02-24 02:44:04 -0800;Englewood, Florida;Eastern Time (US & Canada)
570171986648965120;negative;1.0;Late Flight;1.0;American;chasefoster;;.@AmericanAir Alright prove it: (1/3) 3 days ago, I sat on a plane at JFK for 3 hrs, deplaned for 3 more, and when I re-boarded...;2015-02-24 02:42:49 -0800;Nashville/Space;Central Time (US & Canada)
570169851156701185;negative;1.0;Customer Service Issue;0.68;American;queenwitchiepoo;;@AmericanAir I'm trying to choose my seats but every time I go to the next flight I get system error;2015-02-24 02:34:20 -0800;Syd.;Sydney
570167726972538880;positive;0.6162;;0.0;American;sannimaarit;;@AmericanAir Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.;2015-02-24 02:25:53 -0800;Finn between Detroit & Toledo;Helsinki
570166071640133632;neutral;0.6596;;0.0;American;sannimaarit;;@AmericanAir We did talk with Delta for about hour over phone, and I got a number from Delta that they asked to give to AA, which I did.;2015-02-24 02:19:19 -0800;Finn between Detroit & Toledo;Helsinki
570160153493774337;negative;1.0;Customer Service Issue;1.0;American;PimpianaJones;;@AmericanAir I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone, and your website isn't helping;2015-02-24 01:55:48 -0800;Seattle;Pacific Time (US & Canada)
570159133795741696;neutral;0.6879;;;American;747Captain;;@AmericanAir @Slacksoft_uk I saw an American 767 in old colours at @HeathrowAirport on Saturday! Was surprised to see!;2015-02-24 01:51:45 -0800;127.0.0.1;London
570158980611350528;negative;1.0;Can't Tell;1.0;American;Slacksoft_uk;;@AmericanAir We all did! Skipper's walk-around too :(;2015-02-24 01:51:08 -0800;Cumbria;London
570156001485312000;neutral;1.0;;;American;WCARN_NEWS;;@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB;2015-02-24 01:39:18 -0800;Beijing, China;Beijing
570153610870456321;negative;0.6692;Bad Flight;0.6692;American;fuzzygoats;;@AmericanAir Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.;2015-02-24 01:29:48 -0800;Tucson;Arizona
570153000079126528;negative;0.6787;Customer Service Issue;0.3542;American;melindaeasley;;@AmericanAir thanks for the canned reply.;2015-02-24 01:27:22 -0800;Manhattan;Eastern Time (US & Canada)
570152557475028992;negative;1.0;Bad Flight;0.3596;American;cootiepoop;;@AmericanAir just went to check into flight 24 hr advance, again husband and I are seated separately for 6hr flight! why does this happen??;2015-02-24 01:25:37 -0800;new orleans, la;Central Time (US & Canada)
570150741022617600;negative;1.0;Customer Service Issue;1.0;American;brentwit;;"@AmericanAir no; I just expect a higher level of customer service &amp; for the flight crews to give us accurate information";2015-02-24 01:18:24 -0800;Texas;Central Time (US & Canada)
570146467542933505;negative;1.0;Cancelled Flight;1.0;American;Tumzine;;@AmericanAir or at the very least an explanation on why no one told me my flight was Cancelled Flightled!;2015-02-24 01:01:25 -0800;;Dublin
570146348613406720;negative;1.0;Customer Service Issue;0.3472;American;Tumzine;;@AmericanAir no I've since rebooked with another airline, what I would like is compensation for all the time/money lost!;2015-02-24 01:00:56 -0800;;Dublin
570146091141722112;negative;1.0;Can't Tell;1.0;American;Pride_MMA;;@AmericanAir nothing, you have done enough.;2015-02-24 00:59:55 -0800;Edmond, Oklahoma;Central Time (US & Canada)
570145544078815232;negative;1.0;Cancelled Flight;0.3636;American;Tumzine;;@AmericanAir I was rebooked on a flight that was too Late Flight for my connection!;2015-02-24 00:57:45 -0800;;Dublin
570145106415771648;positive;1.0;;;American;nembro78;;@AmericanAir Such a suprise! New vanity kit set for frequent travellers ?? thank you AA! http://t.co/fA7Nygn1Ux;2015-02-24 00:56:00 -0800;;Rome
570143200935063552;negative;1.0;Lost Luggage;1.0;American;AMoChapman;;@AmericanAir gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!;2015-02-24 00:48:26 -0800;Straya;Sydney
570142665246965760;positive;1.0;;;American;adamczuk;;@AmericanAir lovely flight back from MIA to LHR - great crew - thanks :-));2015-02-24 00:46:18 -0800;Wiltshire, UK;London
570142278729076736;negative;1.0;Can't Tell;0.6936;American;blueswingpark;;@AmericanAir I have emailed several times.hand wrote a letter,went to airport,called.please fix this! Or @abc7newsBayArea please help!;2015-02-24 00:44:46 -0800;san francisco califorania;Pacific Time (US & Canada)
570141242769559552;negative;1.0;Cancelled Flight;1.0;American;KyleFerrel;;@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide;2015-02-24 00:40:39 -0800;Nevada;America/Los_Angeles
570139793608175616;negative;1.0;Cancelled Flight;0.6432;American;Pride_MMA;;@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.;2015-02-24 00:34:54 -0800;Edmond, Oklahoma;Central Time (US & Canada)
570139364178530304;negative;1.0;Customer Service Issue;1.0;American;KyleFerrel;;@AmericanAir another generic response guys? Cmon. You're terrible. How about an actual helpful person? Not all the rude employees at LAX;2015-02-24 00:33:11 -0800;Nevada;America/Los_Angeles
570138307767578625;negative;1.0;Flight Attendant Complaints;1.0;American;KyleFerrel;;@AmericanAir I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no;2015-02-24 00:28:59 -0800;Nevada;America/Los_Angeles
570135205123530752;negative;1.0;Late Flight;0.7219;American;ParttyM;;@AmericanAir WORST SERVICE EVER!! Delayed flights for more than 5 hours plus you missed my bag! And your employees are rude ????;2015-02-24 00:16:40 -0800;;Central Time (US & Canada)
570134947828080640;negative;1.0;Customer Service Issue;1.0;American;KyleFerrel;;@AmericanAir thanks for the generic computer generated response. How about you accommodate your travelers instead of just saying sorry;2015-02-24 00:15:38 -0800;Nevada;America/Los_Angeles
570132715577552896;negative;1.0;Can't Tell;0.659;American;blueswingpark;;"@AmericanAir I did twice.got a letter back saying that your company ""doesn't issue refunds for phone bills"" help!phone will be shut off";2015-02-24 00:06:46 -0800;san francisco califorania;Pacific Time (US & Canada)
570132410588917760;neutral;0.3567;;0.0;American;SweetKirabella;;@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox;2015-02-24 00:05:33 -0800;The 2nd star to the right;Pacific Time (US & Canada)
570130792443039744;neutral;1.0;;;American;lizzybethc;;@AmericanAir yes. No one is answering and I'm on a train;2015-02-23 23:59:08 -0800;Seattle, WA;America/Los_Angeles
570130746356211713;negative;0.6708;Can't Tell;0.3663;American;SweetKirabella;;"@AmericanAir TY! But, their site says "" Please note that we do not offer a print subscription service for American Way. ...""";2015-02-23 23:58:57 -0800;The 2nd star to the right;Pacific Time (US & Canada)
570128633957736448;negative;1.0;Lost Luggage;1.0;American;blueswingpark;;"@AmericanAir after losing my bags for 4 days&amp;charging me $475 to""arrange pick up""in argentina,claiming tollfree: won't reimburse me. Help!";2015-02-23 23:50:33 -0800;san francisco califorania;Pacific Time (US & Canada)
570126389279662080;negative;1.0;Customer Service Issue;1.0;American;tennesseejc;;@AmericanAir I responded. Your info different than your customer service line;2015-02-23 23:41:38 -0800;las vegas/nashville, TN;Central Time (US & Canada)
570124993176203265;neutral;0.6807;;0.0;American;tennesseejc;;@AmericanAir done;2015-02-23 23:36:05 -0800;las vegas/nashville, TN;Central Time (US & Canada)
570123872168574976;negative;1.0;Customer Service Issue;1.0;American;mycreativespark;;@AmericanAir will not help us on the phone, at the gate or in checkin. I book travel for clients and cannot believe the lack of service;2015-02-23 23:31:38 -0800;Ohio;Quito
570123386925539329;negative;1.0;Customer Service Issue;0.6343;American;tennesseejc;;@AmericanAir I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. #neveragain;2015-02-23 23:29:42 -0800;las vegas/nashville, TN;Central Time (US & Canada)
570123304498917377;negative;1.0;Customer Service Issue;0.6343;American;mycreativespark;;@AmericanAir does not know the meaning of customer service. Nightmare. Paid for direct flight. Bumped to Dallas. Flight Cancelled Flighted. Terrible;2015-02-23 23:29:22 -0800;Ohio;Quito
570123207824568320;negative;1.0;Customer Service Issue;1.0;American;tennesseejc;;@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???;2015-02-23 23:28:59 -0800;las vegas/nashville, TN;Central Time (US & Canada)
570123136542224384;neutral;0.6739;;;American;Steponme;;@AmericanAir will do. I also passed the website around to other passengers.;2015-02-23 23:28:42 -0800;Moore, OK & Woodway, TX;Central Time (US & Canada)
570122982863060992;negative;1.0;Cancelled Flight;0.6493;American;tennesseejc;;@AmericanAir my flight was Cancelled Flightled I called they said they'd call back in 1:36. They did And hung up now saying I have to wait 2 hrs!!;2015-02-23 23:28:06 -0800;las vegas/nashville, TN;Central Time (US & Canada)
570122962726039552;negative;0.6537;Can't Tell;0.3504;American;sherscott;;@AmericanAir *does = doesn't;2015-02-23 23:28:01 -0800;Houston;Central Time (US & Canada)
